"Address A","Port A","Address B","Port B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"41.177.26.176","35583","41.177.202.202","53","2","390","1","98","1","292","131.582223000","0.0001","N/A","N/A"
"41.177.26.176","35610","41.177.202.202","53","2","390","1","98","1","292","132.525216000","0.0001","N/A","N/A"
"41.177.26.176","35637","41.177.202.202","53","2","390","1","98","1","292","133.488480000","0.0001","N/A","N/A"
"41.177.26.176","35649","41.177.202.202","53","2","346","1","90","1","256","134.104137000","0.0001","N/A","N/A"
"41.177.26.176","35657","41.177.202.202","53","2","346","1","90","1","256","134.157733000","0.0001","N/A","N/A"
"41.177.26.176","35846","41.177.202.202","53","2","346","1","90","1","256","138.798610000","0.0001","N/A","N/A"
"41.177.26.176","35867","41.177.202.202","53","2","346","1","90","1","256","139.201511000","0.0001","N/A","N/A"
"41.177.26.176","35879","41.177.202.202","53","2","390","1","98","1","292","139.430879000","0.0001","N/A","N/A"
"41.177.26.176","35891","41.177.202.202","53","2","346","1","90","1","256","139.951324000","0.0001","N/A","N/A"
"41.177.26.176","35895","41.177.202.202","53","2","346","1","90","1","256","139.990341000","0.0001","N/A","N/A"
"41.177.26.176","35923","41.177.202.202","53","2","346","1","90","1","256","140.166862000","0.0001","N/A","N/A"
"41.177.26.176","35925","41.177.202.202","53","2","319","1","87","1","232","140.168396000","0.0001","N/A","N/A"
"41.177.26.176","35967","41.177.202.202","53","2","346","1","90","1","256","141.047674000","0.0001","N/A","N/A"
"41.177.26.176","36012","41.177.202.202","53","2","390","1","98","1","292","141.927086000","0.0001","N/A","N/A"
"41.177.26.176","36035","41.177.202.202","53","2","346","1","90","1","256","142.718423000","0.0001","N/A","N/A"
"41.177.26.176","36061","41.177.202.202","53","2","319","1","87","1","232","143.587580000","0.0001","N/A","N/A"
"41.177.26.176","36063","41.177.202.202","53","2","390","1","98","1","292","143.591303000","0.0001","N/A","N/A"
"41.177.26.176","36263","41.177.202.202","53","2","390","1","98","1","292","148.440506000","0.0001","N/A","N/A"
"41.177.26.176","36272","41.177.202.202","53","2","390","1","98","1","292","148.902019000","0.0001","N/A","N/A"
"41.177.26.176","36273","41.177.202.202","53","2","390","1","98","1","292","148.902891000","0.0001","N/A","N/A"
"41.177.26.176","36493","41.177.202.202","53","2","319","1","87","1","232","153.557669000","0.0001","N/A","N/A"
"41.177.26.176","36521","41.177.202.202","53","2","392","1","99","1","293","154.060142000","0.0001","N/A","N/A"
"41.177.26.176","36533","41.177.202.202","53","2","392","1","99","1","293","154.678753000","0.0001","N/A","N/A"
"41.177.26.176","36554","41.177.202.202","53","2","319","1","87","1","232","154.977936000","0.0001","N/A","N/A"
"41.177.98.98","45119","41.177.202.202","53","2","318","1","84","1","234","157.119434000","0.0001","N/A","N/A"
"41.177.26.176","36679","41.177.202.202","53","2","346","1","90","1","256","157.944772000","0.0001","N/A","N/A"
"41.177.26.176","36682","41.177.202.202","53","2","397","1","90","1","307","158.450735000","0.0001","N/A","N/A"
"41.177.26.176","36683","41.177.202.202","53","2","371","1","88","1","283","158.451503000","0.0001","N/A","N/A"
"41.177.26.176","36703","41.177.202.202","53","2","319","1","87","1","232","159.378103000","0.0001","N/A","N/A"
"41.177.26.176","36732","41.177.202.202","53","2","346","1","90","1","256","159.956027000","0.0001","N/A","N/A"
"41.177.26.176","36806","41.177.202.202","53","2","392","1","99","1","293","162.496094000","0.0001","N/A","N/A"
"41.177.26.214","54766","41.177.202.202","53","2","348","1","90","1","258","162.659535000","0.0001","N/A","N/A"
"41.177.26.176","36827","41.177.202.202","53","2","407","1","90","1","317","163.257710000","0.0001","N/A","N/A"
"41.177.26.176","37091","41.177.202.202","53","2","390","1","98","1","292","170.658366000","0.0001","N/A","N/A"
"41.177.26.176","37125","41.177.202.202","53","2","392","1","99","1","293","172.030462000","0.0001","N/A","N/A"
"41.177.98.57","37157","41.177.202.202","53","2","353","1","97","1","256","173.186181000","0.0001","N/A","N/A"
"41.177.26.176","37182","41.177.202.202","53","2","390","1","98","1","292","173.611324000","0.0001","N/A","N/A"
"41.177.26.176","37242","41.177.202.202","53","2","392","1","99","1","293","174.713479000","0.0001","N/A","N/A"
"41.177.26.176","37310","41.177.202.202","53","2","346","1","90","1","256","176.201044000","0.0001","N/A","N/A"
"41.177.98.57","37428","41.177.202.202","53","2","392","1","99","1","293","178.338922000","0.0001","N/A","N/A"
"41.177.98.57","37434","41.177.202.202","53","2","371","1","88","1","283","178.536674000","0.0001","N/A","N/A"
"41.177.98.57","37450","41.177.202.202","53","2","390","1","98","1","292","178.950803000","0.0001","N/A","N/A"
"41.177.98.57","37460","41.177.202.202","53","2","390","1","98","1","292","179.320033000","0.0001","N/A","N/A"
"41.177.98.57","37571","41.177.202.202","53","2","392","1","99","1","293","180.886934000","0.0001","N/A","N/A"
"41.177.98.57","37646","41.177.202.202","53","2","346","1","90","1","256","182.442764000","0.0001","N/A","N/A"
"41.177.98.57","37652","41.177.202.202","53","2","319","1","87","1","232","182.452718000","0.0001","N/A","N/A"
"41.177.98.57","37659","41.177.202.202","53","2","319","1","87","1","232","182.527041000","0.0001","N/A","N/A"
"41.177.98.57","37767","41.177.202.202","53","2","392","1","99","1","293","184.668302000","0.0001","N/A","N/A"
"41.177.98.57","37833","41.177.202.202","53","2","390","1","98","1","292","185.861639000","0.0001","N/A","N/A"
"41.177.98.57","37851","41.177.202.202","53","2","390","1","98","1","292","186.203417000","0.0001","N/A","N/A"
"41.177.98.57","37873","41.177.202.202","53","2","392","1","99","1","293","186.519847000","0.0001","N/A","N/A"
"41.177.98.57","38008","41.177.202.202","53","2","346","1","90","1","256","191.274142000","0.0001","N/A","N/A"
"41.177.98.57","38047","41.177.202.202","53","2","390","1","98","1","292","192.037494000","0.0001","N/A","N/A"
"41.177.98.57","38117","41.177.202.202","53","2","319","1","87","1","232","194.705416000","0.0001","N/A","N/A"
"41.177.98.57","38270","41.177.202.202","53","2","319","1","87","1","232","198.079127000","0.0001","N/A","N/A"
"41.177.98.57","38337","41.177.202.202","53","2","390","1","98","1","292","199.638112000","0.0001","N/A","N/A"
"41.177.98.57","38353","41.177.202.202","53","2","390","1","98","1","292","199.709446000","0.0001","N/A","N/A"
"41.177.98.57","38390","41.177.202.202","53","2","407","1","90","1","317","200.428583000","0.0001","N/A","N/A"
"41.177.98.57","38420","41.177.202.202","53","2","319","1","87","1","232","201.672986000","0.0001","N/A","N/A"
"41.177.98.57","38467","41.177.202.202","53","2","390","1","98","1","292","202.694436000","0.0001","N/A","N/A"
"41.177.98.57","38484","41.177.202.202","53","2","346","1","90","1","256","202.848626000","0.0001","N/A","N/A"
"41.177.98.57","38495","41.177.202.202","53","2","346","1","90","1","256","202.907510000","0.0001","N/A","N/A"
"41.177.26.214","55032","41.177.202.202","53","2","348","1","90","1","258","206.069828000","0.0001","N/A","N/A"
"41.177.98.57","38715","41.177.202.202","53","2","390","1","98","1","292","206.779887000","0.0001","N/A","N/A"
"41.177.98.57","38721","41.177.202.202","53","2","390","1","98","1","292","206.827231000","0.0001","N/A","N/A"
"41.177.98.57","38746","41.177.202.202","53","2","371","1","88","1","283","207.542334000","0.0001","N/A","N/A"
"41.177.98.57","38771","41.177.202.202","53","2","346","1","90","1","256","208.132047000","0.0001","N/A","N/A"
"41.177.26.214","55056","41.177.202.202","53","2","348","1","90","1","258","208.613921000","0.0001","N/A","N/A"
"41.177.98.57","38836","41.177.202.202","53","2","371","1","88","1","283","208.959699000","0.0001","N/A","N/A"
"41.177.98.57","38856","41.177.202.202","53","2","371","1","88","1","283","209.715318000","0.0001","N/A","N/A"
"41.177.98.57","38901","41.177.202.202","53","2","284","1","100","1","184","210.197179000","0.0001","N/A","N/A"
"41.177.98.57","38964","41.177.202.202","53","2","346","1","90","1","256","211.624365000","0.0001","N/A","N/A"
"41.177.98.57","38997","41.177.202.202","53","2","390","1","98","1","292","212.051771000","0.0001","N/A","N/A"
"41.177.98.57","39174","41.177.202.202","53","2","390","1","98","1","292","216.316649000","0.0001","N/A","N/A"
"41.177.98.57","39256","41.177.202.202","53","2","346","1","90","1","256","218.529297000","0.0001","N/A","N/A"
"41.177.98.57","39267","41.177.202.202","53","2","344","1","90","1","254","218.659963000","0.0001","N/A","N/A"
"41.177.98.57","39305","41.177.202.202","53","2","304","1","91","1","213","219.619550000","0.0001","N/A","N/A"
"41.177.98.57","39396","41.177.202.202","53","2","225","1","90","1","135","222.231785000","0.0001","N/A","N/A"
"41.177.98.57","39427","41.177.202.202","53","2","407","1","90","1","317","223.338128000","0.0001","N/A","N/A"
"41.177.98.57","39502","41.177.202.202","53","2","291","1","89","1","202","227.684110000","0.0001","N/A","N/A"
"41.177.98.57","39548","41.177.202.202","53","2","346","1","90","1","256","229.163799000","0.0001","N/A","N/A"
"41.177.98.57","39575","41.177.202.202","53","2","351","1","96","1","255","229.843298000","0.0001","N/A","N/A"
"41.177.98.57","39590","41.177.202.202","53","2","392","1","99","1","293","230.235125000","0.0001","N/A","N/A"
"41.177.98.57","39596","41.177.202.202","53","2","404","1","89","1","315","230.456526000","0.0001","N/A","N/A"
"41.177.98.57","39635","41.177.202.202","53","2","392","1","99","1","293","232.114240000","0.0001","N/A","N/A"
"41.177.98.57","39638","41.177.202.202","53","2","390","1","98","1","292","232.539154000","0.0001","N/A","N/A"
"41.177.26.176","35511","41.177.202.202","53","2","392","1","99","1","293","129.747540000","0.0001","N/A","N/A"
"41.177.26.176","35631","41.177.202.202","53","2","371","1","88","1","283","132.903485000","0.0001","N/A","N/A"
"41.177.26.176","35691","41.177.202.202","53","2","392","1","99","1","293","134.597750000","0.0001","N/A","N/A"
"41.177.26.176","35693","41.177.202.202","53","2","404","1","89","1","315","134.724204000","0.0001","N/A","N/A"
"41.177.26.176","35862","41.177.202.202","53","2","390","1","98","1","292","139.167950000","0.0001","N/A","N/A"
"41.177.26.176","36054","41.177.202.202","53","2","390","1","98","1","292","142.781648000","0.0001","N/A","N/A"
"41.177.26.176","36534","41.177.202.202","53","2","392","1","99","1","293","154.679693000","0.0001","N/A","N/A"
"41.177.26.176","36654","41.177.202.202","53","2","390","1","98","1","292","157.224676000","0.0001","N/A","N/A"
"41.177.26.176","36693","41.177.202.202","53","2","392","1","99","1","293","159.169289000","0.0001","N/A","N/A"
"41.177.26.176","36720","41.177.202.202","53","2","346","1","90","1","256","159.429738000","0.0001","N/A","N/A"
"41.177.26.176","36795","41.177.202.202","53","2","319","1","87","1","232","162.036331000","0.0001","N/A","N/A"
"41.177.26.176","36829","41.177.202.202","53","2","392","1","99","1","293","163.259214000","0.0001","N/A","N/A"
"41.177.46.61","138","41.177.46.91","138","2","494","2","494","0","0","166.586234000","0.0001","26523489.93","N/A"
"41.177.26.176","36977","41.177.202.202","53","2","392","1","99","1","293","167.176912000","0.0001","N/A","N/A"
"41.177.98.57","37039","41.177.202.202","53","2","319","1","87","1","232","169.851037000","0.0001","N/A","N/A"
"41.177.26.176","37192","41.177.202.202","53","2","346","1","90","1","256","173.678353000","0.0001","N/A","N/A"
"41.177.26.176","37216","41.177.202.202","53","2","390","1","98","1","292","174.345004000","0.0001","N/A","N/A"
"41.177.98.57","37397","41.177.202.202","53","2","346","1","90","1","256","177.716020000","0.0001","N/A","N/A"
"41.177.98.57","38068","41.177.202.202","53","2","390","1","98","1","292","192.891902000","0.0001","N/A","N/A"
"41.177.98.57","38307","41.177.202.202","53","2","392","1","99","1","293","198.470151000","0.0001","N/A","N/A"
"41.177.98.57","38511","41.177.202.202","53","2","390","1","98","1","292","203.095545000","0.0001","N/A","N/A"
"41.177.98.57","38526","41.177.202.202","53","2","319","1","87","1","232","203.406424000","0.0001","N/A","N/A"
"41.177.98.57","38629","41.177.202.202","53","2","346","1","90","1","256","205.111328000","0.0001","N/A","N/A"
"41.177.98.57","38698","41.177.202.202","53","2","319","1","87","1","232","206.418806000","0.0001","N/A","N/A"
"41.177.98.57","39042","41.177.202.202","53","2","346","1","90","1","256","212.726713000","0.0001","N/A","N/A"
"41.177.98.57","39141","41.177.202.202","53","2","392","1","99","1","293","215.053397000","0.0001","N/A","N/A"
"41.177.98.57","39205","41.177.202.202","53","2","392","1","99","1","293","216.663931000","0.0001","N/A","N/A"
"41.177.98.57","39261","41.177.202.202","53","2","319","1","87","1","232","218.570102000","0.0001","N/A","N/A"
"41.177.98.57","39320","41.177.202.202","53","2","346","1","90","1","256","220.880228000","0.0001","N/A","N/A"
"41.177.98.57","39323","41.177.202.202","53","2","319","1","87","1","232","220.897675000","0.0001","N/A","N/A"
"41.177.98.57","39424","41.177.202.202","53","2","346","1","90","1","256","223.260778000","0.0001","N/A","N/A"
"41.177.26.214","55175","41.177.202.202","53","2","323","1","89","1","234","225.813653000","0.0001","N/A","N/A"
"41.177.26.214","55188","41.177.202.202","53","2","348","1","90","1","258","231.573300000","0.0001","N/A","N/A"
"41.177.26.176","33300","41.177.202.202","53","2","392","1","99","1","293","66.699046000","0.0001","N/A","N/A"
"41.177.26.176","33450","41.177.202.202","53","2","346","1","90","1","256","71.158468000","0.0001","N/A","N/A"
"41.177.26.176","33463","41.177.202.202","53","2","346","1","90","1","256","72.104147000","0.0001","N/A","N/A"
"41.177.26.176","33560","41.177.202.202","53","2","346","1","90","1","256","75.402969000","0.0001","N/A","N/A"
"41.177.26.176","33583","41.177.202.202","53","2","319","1","87","1","232","75.971700000","0.0001","N/A","N/A"
"41.177.26.176","33755","41.177.202.202","53","2","319","1","87","1","232","81.439218000","0.0001","N/A","N/A"
"41.177.26.176","33829","41.177.202.202","53","2","346","1","90","1","256","82.884125000","0.0001","N/A","N/A"
"41.177.26.176","33850","41.177.202.202","53","2","392","1","99","1","293","83.411335000","0.0001","N/A","N/A"
"41.177.26.176","33911","41.177.202.202","53","2","248","1","90","1","158","84.752978000","0.0001","N/A","N/A"
"41.177.26.176","33936","41.177.202.202","53","2","319","1","87","1","232","85.369722000","0.0001","N/A","N/A"
"41.177.26.176","34120","41.177.202.202","53","2","392","1","99","1","293","88.959730000","0.0001","N/A","N/A"
"41.177.26.176","34261","41.177.202.202","53","2","319","1","87","1","232","92.536648000","0.0001","N/A","N/A"
"41.177.26.176","34263","41.177.202.202","53","2","346","1","90","1","256","92.565158000","0.0001","N/A","N/A"
"41.177.26.176","34343","41.177.202.202","53","2","392","1","99","1","293","94.605133000","0.0001","N/A","N/A"
"41.177.26.176","34367","41.177.202.202","53","2","346","1","90","1","256","94.832269000","0.0001","N/A","N/A"
"41.177.26.176","34464","41.177.202.202","53","2","390","1","98","1","292","96.338973000","0.0001","N/A","N/A"
"41.177.26.176","34554","41.177.202.202","53","2","392","1","99","1","293","100.065827000","0.0001","N/A","N/A"
"41.177.26.176","34695","41.177.202.202","53","2","319","1","87","1","232","106.811409000","0.0001","N/A","N/A"
"41.177.26.214","54551","41.177.202.202","53","2","323","1","89","1","234","106.890204000","0.0001","N/A","N/A"
"41.177.26.176","34726","41.177.202.202","53","2","390","1","98","1","292","107.735513000","0.0001","N/A","N/A"
"41.177.26.176","34784","41.177.202.202","53","2","392","1","99","1","293","109.993101000","0.0001","N/A","N/A"
"41.177.26.176","34848","41.177.202.202","53","2","319","1","87","1","232","112.700915000","0.0001","N/A","N/A"
"41.177.26.176","34926","41.177.202.202","53","2","407","1","90","1","317","114.705018000","0.0001","N/A","N/A"
"41.177.26.176","35039","41.177.202.202","53","2","376","1","91","1","285","117.948551000","0.0001","N/A","N/A"
"41.177.26.176","35071","41.177.202.202","53","2","392","1","99","1","293","119.214676000","0.0001","N/A","N/A"
"41.177.26.176","35130","41.177.202.202","53","2","390","1","98","1","292","121.169874000","0.0001","N/A","N/A"
"41.177.26.176","35143","41.177.202.202","53","2","346","1","90","1","256","121.470295000","0.0001","N/A","N/A"
"41.177.26.176","35251","41.177.202.202","53","2","404","1","89","1","315","123.791024000","0.0001","N/A","N/A"
"41.177.26.176","35355","41.177.202.202","53","2","346","1","90","1","256","126.407428000","0.0001","N/A","N/A"
"41.177.98.57","63185","41.177.202.202","53","2","392","1","99","1","293","6.373882000","0.0001","N/A","N/A"
"41.177.98.57","63194","41.177.202.202","53","2","392","1","99","1","293","6.818026000","0.0001","N/A","N/A"
"41.177.98.57","63385","41.177.202.202","53","2","390","1","98","1","292","11.326316000","0.0001","N/A","N/A"
"41.177.98.57","63504","41.177.202.202","53","2","319","1","87","1","232","16.342352000","0.0001","N/A","N/A"
"41.177.98.57","63533","41.177.202.202","53","2","346","1","90","1","256","17.000908000","0.0001","N/A","N/A"
"41.177.98.57","63596","41.177.202.202","53","2","390","1","98","1","292","18.220107000","0.0001","N/A","N/A"
"41.177.98.57","63599","41.177.202.202","53","2","319","1","87","1","232","18.226267000","0.0001","N/A","N/A"
"41.177.98.57","63623","41.177.202.202","53","2","390","1","98","1","292","18.569378000","0.0001","N/A","N/A"
"41.177.26.176","63638","244.3.202.202","53","2","180","1","90","1","90","18.947813000","0.0001","N/A","N/A"
"41.177.98.57","63686","41.177.202.202","53","2","346","1","90","1","256","19.546603000","0.0001","N/A","N/A"
