"Address A","Port A","Address B","Port B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"41.177.24.247","5222","244.3.153.55","1560","8","784","4","256","4","528","23.908045000","165.1226","12.40","25.58"
"41.177.24.241","5222","244.3.153.48","1175","8","784","4","256","4","528","29.547606000","165.0681","12.41","25.59"
"41.177.24.241","5222","244.3.153.209","3930","8","784","4","256","4","528","51.320331000","165.0621","12.41","25.59"
"41.177.24.241","5222","244.3.153.30","1160","8","784","4","256","4","528","44.775451000","165.0616","12.41","25.59"
"41.177.24.247","5222","244.3.153.40","1361","8","784","4","256","4","528","50.381583000","165.0521","12.41","25.59"
"41.177.24.241","5222","244.3.153.0","3066","24","3712","12","768","12","2944","24.740907000","165.0501","37.23","142.70"
"41.177.24.241","5222","244.3.153.33","1707","8","784","4","256","4","528","33.008347000","165.0433","12.41","25.59"
"41.177.98.220","7010","41.177.211.160","1338","128","30892","58","20823","70","10069","5.254938000","164.0058","1015.72","491.15"
"244.3.34.157","1448","244.3.41.84","23","388","150475","254","16986","134","133489","47.719471000","163.2084","832.60","6543.24"
"244.3.41.120","1032","244.3.41.185","1024","16","4382","7","452","9","3930","35.385286000","160.3773","22.55","196.04"
"244.3.41.47","1049","244.3.41.185","1024","16","4382","7","452","9","3930","35.385251000","160.3380","22.55","196.09"
"244.3.210.254","19813","244.3.77.218","1214","10","670","5","332","5","338","38.873606000","160.3215","16.57","16.87"
"253.37.253.251","1081","253.37.253.254","1024","32","9670","14","913","18","8757","42.097378000","160.2811","45.57","437.08"
"41.177.244.188","52599","244.3.210.254","19813","10","760","5","374","5","386","38.573365000","160.0726","18.69","19.29"
"253.213.108.105","1679","253.37.253.43","23","17","18277","0","0","17","18277","74.822710000","159.2761","N/A","918.00"
"41.177.4.139","54447","244.3.41.84","1522","155","29798","87","19530","68","10268","71.224578000","159.0735","982.19","516.39"
"244.3.153.111","2769","41.177.24.241","993","13","1054","7","528","6","526","45.252399000","157.4728","26.82","26.72"
"41.177.142.37","3279","244.3.41.84","23","8","1025","4","260","4","765","32.449104000","157.3812","13.22","38.89"
"41.177.132.22","32284","244.3.41.84","23","8","1025","4","260","4","765","32.457920000","157.3288","13.22","38.90"
"41.177.142.111","2758","244.3.41.84","23","7","957","3","194","4","763","32.469213000","157.1873","9.87","38.83"
"41.177.3.224","49373","41.177.117.184","1606","401","189656","204","98783","197","90873","43.511616000","156.9692","5034.52","4631.38"
"41.177.98.98","43556","244.3.31.94","7300","81","22657","45","7442","36","15215","2.947630000","156.4930","380.44","777.80"
"253.142.253.218","2470","253.37.253.43","23","11","4868","0","0","11","4868","53.585837000","153.4141","N/A","253.85"
"41.177.142.41","4924","244.3.41.84","23","26","12945","14","1985","12","10960","73.928311000","153.1894","103.66","572.36"
"18.132.77.186","7423","244.3.160.239","80","8","528","1","66","7","462","53.254016000","152.9981","N/A","24.16"
"18.132.77.186","14299","244.3.160.239","80","8","560","1","70","7","490","53.206422000","152.9957","N/A","25.62"
"253.213.108.150","1832","253.37.253.43","23","53","56481","0","0","53","56481","0.825773000","151.7906","N/A","2976.79"
"41.177.98.220","7030","244.3.79.181","1219","15","2720","6","1577","9","1143","79.387334000","151.4390","83.31","60.38"
"90.218.241.186","39830","244.3.210.197","80","342","311646","127","18761","215","292885","73.474080000","150.9021","994.60","15527.15"
"41.177.93.210","1175","244.3.41.84","23","12","5032","6","413","6","4619","0.973624000","150.0268","22.02","246.30"
"41.177.181.165","1687","244.3.41.84","23","45","19278","18","1737","27","17541","15.246269000","147.6292","94.13","950.54"
"41.177.3.224","50020","41.177.117.184","1606","490","237511","246","121431","244","116080","53.117830000","147.3629","6592.21","6301.72"
"41.177.98.143","8001","244.110.40.40","2085","82","10590","41","7936","41","2654","2.891278000","146.2779","434.02","145.15"
"77.139.113.224","2179","41.177.241.46","443","6","384","0","0","6","384","4.317934000","144.1059","N/A","21.32"
"244.3.160.239","61886","176.41.89.121","80","2021","1788585","733","48345","1288","1740240","93.577585000","140.7142","2748.55","98937.57"
"41.177.40.117","3251","244.3.160.239","80","1842","1777299","553","37017","1289","1740282","93.574274000","140.6214","2105.91","99005.23"
"68.83.168.127","3854","244.3.210.197","80","630","543095","242","42356","388","500739","9.547326000","138.9026","2439.46","28839.71"
"40.193.210.13","23561","244.3.210.197","80","223","169409","92","14975","131","154434","31.650668000","138.6318","864.16","8911.89"
"68.83.168.127","3883","244.3.210.197","80","314","242836","130","28083","184","214753","11.213708000","137.2363","1637.06","12518.73"
"41.177.98.98","43796","244.3.31.33","10030","17","2009","10","1240","7","769","17.042131000","136.3986","72.73","45.10"
"26.244.48.209","55686","41.177.26.91","8000","9","576","0","0","9","576","83.847573000","136.3716","N/A","33.79"
"244.3.153.177","1907","244.3.160.80","443","16","3749","8","1619","8","2130","52.046325000","135.2643","95.75","125.98"
"15.68.47.117","65486","244.3.210.197","80","47","39768","18","2859","29","36909","96.032587000","134.2502","170.37","2199.42"
"89.161.209.108","10897","244.3.210.197","80","234","179626","100","21274","134","158352","31.158994000","134.1235","1268.92","9445.15"
"89.161.209.108","10933","244.3.210.197","80","150","118036","64","12805","86","105231","31.667225000","133.6153","766.68","6300.54"
"90.218.241.186","39985","244.3.210.197","80","142","122212","58","13230","84","108982","86.041837000","133.3343","793.79","6538.87"
"244.3.160.248","45813","41.177.26.193","80","447","358666","171","10944","276","347722","1.096138000","132.7827","659.36","20949.83"
"246.121.210.224","63477","244.3.210.197","80","29","22451","11","1761","18","20690","62.729499000","132.5532","106.28","1248.71"
"46.194.188.194","49440","244.3.210.197","80","27","20803","11","1732","16","19071","73.020200000","132.2625","104.76","1153.52"
"15.225.3.77","54233","244.3.210.197","80","31","23732","13","1225","18","22507","3.888272000","131.3941","74.58","1370.35"
"15.225.3.77","41776","244.3.210.197","80","13","2277","7","1169","6","1108","3.888276000","131.3941","71.18","67.46"
"46.194.188.194","49444","244.3.210.197","80","8","2493","4","584","4","1909","74.630300000","130.6523","35.76","116.89"
"41.177.98.220","7020","41.177.225.164","2248","2242","741629","1183","609430","1059","132199","98.599965000","127.2887","38302.22","8308.61"
"244.3.34.194","34018","244.3.160.254","22","138","14521","88","7996","50","6525","10.685075000","126.6685","505.00","412.10"
"16.225.66.90","15032","41.177.26.176","80","38","21130","13","2195","25","18935","103.707261000","125.5470","139.87","1206.56"
"253.94.153.215","3086","253.37.253.167","22","156","14774","91","7814","65","6960","106.008242000","124.8550","500.68","445.96"
"244.3.153.248","49376","41.177.24.241","993","7","568","4","308","3","260","40.983891000","124.2044","19.84","16.75"
"41.106.180.77","18610","41.177.241.46","443","45","8358","20","2306","25","6052","93.848072000","123.3592","149.55","392.48"
"223.72.203.218","50967","41.177.26.151","8000","6","384","0","0","6","384","81.717448000","122.9526","N/A","24.99"
"253.213.108.77","1510","253.37.253.43","23","5","4971","0","0","5","4971","62.833196000","122.2427","N/A","325.32"
"244.3.164.145","3245","41.177.98.176","80","81","60137","30","7170","51","52967","96.229348000","121.6808","471.40","3482.36"
"41.177.3.224","9406","244.3.41.117","1618","6","2538","2","404","4","2134","78.866994000","121.5820","26.58","140.42"
"41.177.3.224","9403","244.3.41.117","2760","14","9961","6","3429","8","6532","78.828611000","121.4465","225.88","430.28"
"244.3.153.41","1360","41.177.24.241","993","6","504","4","308","2","196","16.402633000","121.0965","20.35","12.95"
"244.3.93.241","4827","41.177.241.253","139","4","256","2","128","2","128","63.522164000","120.7545","8.48","8.48"
"194.66.204.47","1173","244.3.41.84","23","24","14145","10","1095","14","13050","20.236499000","120.6480","72.61","865.33"
"244.3.153.34","56366","41.177.24.241","993","18","5308","10","2580","8","2728","86.154846000","120.4216","171.40","181.23"
"244.3.153.33","1803","244.3.176.224","445","4","256","2","128","2","128","95.068535000","120.4148","8.50","8.50"
"41.177.3.224","9404","244.3.41.117","4370","78","51205","39","37023","39","14182","53.079253000","120.3340","2461.35","942.84"
"244.3.153.41","1329","41.177.3.117","445","4","256","2","128","2","128","79.212501000","120.3283","8.51","8.51"
"244.3.153.103","1705","244.3.176.224","445","4","256","2","128","2","128","65.450757000","120.3151","8.51","8.51"
"244.3.153.108","3228","244.3.176.224","445","4","256","2","128","2","128","13.380499000","120.0997","8.53","8.53"
"244.3.153.22","1801","244.3.176.224","445","4","256","2","128","2","128","92.286138000","120.0984","8.53","8.53"
"244.3.153.0","3057","41.177.3.117","445","4","256","2","128","2","128","32.181984000","120.0367","8.53","8.53"
"244.3.153.177","1559","41.177.3.117","445","4","256","2","128","2","128","26.385233000","120.0328","8.53","8.53"
"83.155.208.75","36642","41.177.26.46","80","4","256","2","128","2","128","11.482240000","120.0003","8.53","8.53"
"83.155.208.75","13157","41.177.26.46","80","4","256","2","128","2","128","9.482322000","120.0000","8.53","8.53"
"90.210.201.231","10557","244.3.160.239","80","3","210","0","0","3","210","50.393961000","119.9986","N/A","14.00"
"90.210.201.231","16363","244.3.160.239","80","3","210","0","0","3","210","11.474387000","119.9986","N/A","14.00"
"90.210.201.231","7545","244.3.160.239","80","3","210","0","0","3","210","8.984425000","119.9986","N/A","14.00"
"151.77.192.83","6116","244.3.160.239","80","3","4554","0","0","3","4554","16.674573000","119.9986","N/A","303.60"
"90.210.201.231","13594","244.3.160.239","80","3","4554","0","0","3","4554","59.044095000","119.9986","N/A","303.60"
"90.210.201.231","10008","244.3.160.239","80","3","210","0","0","3","210","50.993977000","119.9985","N/A","14.00"
"244.3.153.25","50740","41.177.24.241","993","6","504","4","308","2","196","17.890831000","119.8680","20.56","13.08"
"68.164.185.120","10422","244.3.210.197","80","66","57253","26","5433","40","51820","97.173017000","119.6967","363.12","3463.42"
"41.177.98.220","7030","244.3.79.224","1804","187","93308","102","84649","85","8659","9.292590000","117.0142","5787.26","592.00"
"68.164.185.120","10425","244.3.210.197","80","38","30080","15","2278","23","27802","103.524455000","113.3452","160.78","1962.29"
"244.3.153.25","50818","244.3.160.80","443","8846","6925700","5743","6441644","3103","484056","75.455443000","113.2424","455069.48","34196.10"
"68.164.185.120","10427","244.3.210.197","80","35","28577","14","2205","21","26372","104.151611000","112.7214","156.49","1871.66"
"68.164.185.120","10426","244.3.210.197","80","14","7105","7","1803","7","5302","104.151616000","112.7214","127.96","376.29"
"244.3.144.142","3076","244.3.41.84","23","7","1553","4","275","3","1278","32.471508000","112.4430","19.57","90.93"
"244.3.64.176","49496","41.177.26.214","22","310","39332","197","17822","113","21510","4.109996000","111.4715","1279.04","1543.71"
"41.177.98.220","7010","244.3.164.138","1206","49","14327","22","11546","27","2781","105.099729000","109.8252","841.05","202.58"
"253.201.253.26","2047","253.37.253.43","23","12","10460","0","0","12","10460","4.828263000","106.2006","N/A","787.94"
"41.177.98.220","7010","244.3.185.209","1266","86","41071","42","19393","44","21678","19.802217000","105.0029","1477.52","1651.61"
"41.177.98.220","7020","244.3.93.229","1501","273","53821","139","36479","134","17342","87.329814000","103.9216","2808.19","1335.01"
"198.177.110.202","35239","41.177.26.22","80","11","1667","6","578","5","1089","87.159574000","100.2500","46.12","86.90"
"41.177.13.205","1099","244.3.41.84","23","24","7398","14","977","10","6421","32.458938000","99.6011","78.47","515.74"
"41.177.98.220","7010","244.3.185.209","1130","51","13293","25","9604","26","3689","13.470672000","96.9109","792.81","304.53"
"253.213.108.239","2313","253.37.253.43","23","16","16172","0","0","16","16172","28.539843000","95.4316","N/A","1355.69"
"253.142.253.106","1655","253.37.253.43","23","10","8957","0","0","10","8957","73.346059000","94.0476","N/A","761.91"
"90.218.193.20","3885","244.3.160.239","80","43","32198","12","1681","31","30517","105.581948000","93.1502","144.37","2620.88"
"41.177.181.91","1310","244.3.41.84","23","92","13409","61","4028","31","9381","14.984054000","92.2946","349.14","813.13"
"223.72.203.218","50968","41.177.26.151","80","1342","1316646","464","31173","878","1285473","51.360038000","91.4154","2728.03","112495.08"
"128.119.167.108","1089","41.177.26.15","80","1296","1134657","520","35430","776","1099227","79.013917000","90.9805","3115.39","96656.02"
"253.213.108.30","1510","253.37.253.43","23","22","20132","0","0","22","20132","143.508399000","90.4697","N/A","1780.22"
"41.177.98.220","7030","244.3.142.106","3950","1190","984291","756","949227","434","35064","137.170821000","89.5648","84785.68","3131.94"
"41.106.90.203","50774","244.3.210.197","80","98","76721","44","5977","54","70744","63.806920000","89.5331","534.06","6321.14"
"154.176.214.143","52910","41.177.26.91","8000","4","6072","0","0","4","6072","130.677978000","87.6013","N/A","554.51"
"71.138.110.40","1654","244.3.210.197","80","199","138494","92","29061","107","109433","5.932982000","87.4405","2658.81","10012.12"
"71.138.110.40","1655","244.3.210.197","80","191","134127","89","30414","102","103713","6.877549000","86.4963","2812.98","9592.37"
"244.3.79.15","1858","244.3.41.84","23","24","7243","14","969","10","6274","72.940874000","85.7731","90.38","585.17"
"241.157.67.72","3199","41.177.98.156","25","168","137869","92","132516","76","5353","113.524685000","85.5404","12393.31","500.63"
"41.177.98.220","7020","244.3.79.224","1409","693","170049","388","132806","305","37243","147.444742000","83.9308","12658.62","3549.88"
"168.84.123.138","59255","41.177.26.91","80","2900","3386586","672","43482","2228","3343104","93.778481000","83.3586","4173.01","320840.61"
"241.157.67.72","2979","41.177.98.156","25","22","10499","11","9558","11","941","30.774738000","82.5213","926.60","91.22"
"244.3.153.25","50815","244.3.160.80","443","37","15901","17","4621","20","11280","0.074868000","82.1737","449.88","1098.16"
"41.177.98.220","7010","244.3.79.163","1180","95","64955","53","61178","42","3777","147.737584000","81.6806","5991.92","369.93"
"198.208.198.164","14003","41.177.26.176","80","64","31248","27","4642","37","26606","54.861807000","80.4629","461.53","2645.30"
"198.208.198.164","14065","41.177.26.176","80","47","29638","22","2586","25","27052","55.240528000","80.2352","257.84","2697.27"
"244.3.160.248","47255","41.177.26.55","80","24","12361","11","2555","13","9806","28.821603000","79.6000","256.78","985.53"
"253.176.160.161","3754","253.37.253.43","23","50","25773","0","0","50","25773","77.998834000","78.4695","N/A","2627.57"
"90.108.47.67","16687","244.3.210.197","80","90","73965","37","9109","53","64856","127.967849000","77.4746","940.59","6697.01"
"90.108.47.67","16688","244.3.210.197","80","37","25542","18","5722","19","19820","127.975044000","77.4673","590.91","2046.80"
"90.108.47.67","16689","244.3.210.197","80","44","27925","22","7943","22","19982","127.978147000","77.4643","820.30","2063.61"
"90.108.47.67","16690","244.3.210.197","80","57","43239","24","8711","33","34528","127.978152000","77.4643","899.61","3565.83"
"90.108.47.67","16692","244.3.210.197","80","71","53415","32","9840","39","43575","127.978159000","77.4643","1016.21","4500.14"
"90.108.47.67","16691","244.3.210.197","80","37","19022","20","9127","17","9895","127.978156000","77.4642","942.58","1021.89"
"41.177.3.224","9505","41.177.143.106","3736","1630","1574019","948","1203963","682","370056","120.723972000","76.5734","125783.87","38661.55"
"41.106.90.203","65099","244.3.210.197","80","56","43318","26","2595","30","40723","64.400498000","75.8243","273.79","4296.56"
