"No.","Time","Source","Destination","Protocol","Source Port","Destination Port","Length","Time delta from previous captured frame","Sequence number","Time since reference or first frame","Syn","Acknowledgment","Stream index","Info"
"331727","82.208353","244.3.160.239","244.3.160.204","TCP","80","36833","64","0.000139000","0","82.208353000","Set","Set","3987","80  >  36833 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"332153","82.308266","244.3.160.204","244.3.160.239","TCP","36831","443","64","0.000685000","1","82.308266000","Not set","Set","3985","36831  >  443 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"332154","82.308427","244.3.160.204","244.3.160.239","TCP","36831","443","64","0.000161000","1","82.308427000","Not set","Set","3985","36831  >  443 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"332155","82.308508","244.3.160.239","244.3.160.204","TCP","443","36831","64","0.000081000","1","82.308508000","Not set","Set","3985","443  >  36831 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"332160","82.309881","244.3.160.204","244.3.160.239","TCP","36833","80","64","0.000134000","1","82.309881000","Not set","Set","3987","36833  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"332161","82.310014","244.3.160.204","244.3.160.239","TCP","36833","80","64","0.000133000","1","82.310014000","Not set","Set","3987","36833  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"332162","82.310108","244.3.160.239","244.3.160.204","TCP","80","36833","64","0.000094000","1","82.310108000","Not set","Set","3987","80  >  36833 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"332163","82.310539","244.3.160.239","244.3.160.204","TCP","80","36833","64","0.000431000","1","82.310539000","Not set","Set","3987","80  >  36833 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"332387","82.381193","244.3.160.204","244.3.160.239","TCP","36833","80","64","0.001641000","2","82.381193000","Not set","Set","3987","36833  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"332442","82.393640","244.3.160.239","244.3.160.204","TCP","443","36831","64","0.000064000","1","82.393640000","Not set","Set","3985","443  >  36831 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"332556","82.428611","244.3.160.204","244.3.160.239","TCP","36831","443","64","0.000005000","2","82.428611000","Not set","Set","3985","36831  >  443 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"339194","84.207970","244.3.160.204","244.3.160.239","TCP","37170","443","64","0.000206000","0","84.207970000","Set","Not set","4047","37170  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"339196","84.208073","244.3.160.239","244.3.160.204","TCP","443","37170","64","0.000005000","0","84.208073000","Set","Set","4047","443  >  37170 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"339198","84.208205","244.3.160.204","244.3.160.239","TCP","37171","8080","64","0.000004000","0","84.208205000","Set","Not set","4048","37171  >  8080 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"339199","84.208271","244.3.160.239","244.3.160.204","TCP","8080","37171","64","0.000066000","1","84.208271000","Not set","Set","4048","8080  >  37171 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"339201","84.208464","244.3.160.204","244.3.160.239","TCP","37172","80","64","0.000005000","0","84.208464000","Set","Not set","4049","37172  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"339202","84.208561","244.3.160.239","244.3.160.204","TCP","80","37172","64","0.000097000","0","84.208561000","Set","Set","4049","80  >  37172 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"339458","84.307990","244.3.160.204","244.3.160.239","TCP","37170","443","64","0.000629000","1","84.307990000","Not set","Set","4047","37170  >  443 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"339459","84.308124","244.3.160.204","244.3.160.239","TCP","37170","443","64","0.000134000","1","84.308124000","Not set","Set","4047","37170  >  443 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"339460","84.308206","244.3.160.239","244.3.160.204","TCP","443","37170","64","0.000082000","1","84.308206000","Not set","Set","4047","443  >  37170 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"339466","84.309484","244.3.160.204","244.3.160.239","TCP","37172","80","64","0.000005000","1","84.309484000","Not set","Set","4049","37172  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"339470","84.309639","244.3.160.204","244.3.160.239","TCP","37172","80","64","0.000034000","1","84.309639000","Not set","Set","4049","37172  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"339471","84.309715","244.3.160.239","244.3.160.204","TCP","80","37172","64","0.000076000","1","84.309715000","Not set","Set","4049","80  >  37172 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"339472","84.310136","244.3.160.239","244.3.160.204","TCP","80","37172","64","0.000421000","1","84.310136000","Not set","Set","4049","80  >  37172 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"339528","84.353584","244.3.160.239","244.3.160.204","TCP","443","37170","64","0.001110000","1","84.353584000","Not set","Set","4047","443  >  37170 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"339635","84.382287","244.3.160.204","244.3.160.239","TCP","37172","80","64","0.001779000","2","84.382287000","Not set","Set","4049","37172  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"339701","84.414612","244.3.160.204","244.3.160.239","TCP","37170","443","64","0.001469000","2","84.414612000","Not set","Set","4047","37170  >  443 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"347402","86.209354","244.3.160.204","244.3.160.239","TCP","37501","443","64","0.000004000","0","86.209354000","Set","Not set","4107","37501  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"347404","86.209458","244.3.160.239","244.3.160.204","TCP","443","37501","64","0.000060000","0","86.209458000","Set","Set","4107","443  >  37501 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"347408","86.209590","244.3.160.204","244.3.160.239","TCP","37502","8080","64","0.000084000","0","86.209590000","Set","Not set","4108","37502  >  8080 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"347411","86.209666","244.3.160.239","244.3.160.204","TCP","8080","37502","64","0.000005000","1","86.209666000","Not set","Set","4108","8080  >  37502 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"347418","86.209865","244.3.160.204","244.3.160.239","TCP","37503","80","64","0.000065000","0","86.209865000","Set","Not set","4109","37503  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"347424","86.209980","244.3.160.239","244.3.160.204","TCP","80","37503","64","0.000004000","0","86.209980000","Set","Set","4109","80  >  37503 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"347884","86.308949","244.3.160.204","244.3.160.239","TCP","37501","443","64","0.000604000","1","86.308949000","Not set","Set","4107","37501  >  443 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"347885","86.309082","244.3.160.204","244.3.160.239","TCP","37501","443","64","0.000133000","1","86.309082000","Not set","Set","4107","37501  >  443 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"347886","86.309163","244.3.160.239","244.3.160.204","TCP","443","37501","64","0.000081000","1","86.309163000","Not set","Set","4107","443  >  37501 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"347890","86.310549","244.3.160.204","244.3.160.239","TCP","37503","80","64","0.000383000","1","86.310549000","Not set","Set","4109","37503  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"347891","86.310663","244.3.160.204","244.3.160.239","TCP","37503","80","64","0.000114000","1","86.310663000","Not set","Set","4109","37503  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"347893","86.310754","244.3.160.239","244.3.160.204","TCP","80","37503","64","0.000005000","1","86.310754000","Not set","Set","4109","80  >  37503 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"347894","86.311037","244.3.160.239","244.3.160.204","TCP","80","37503","64","0.000283000","1","86.311037000","Not set","Set","4109","80  >  37503 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"348060","86.380744","244.3.160.204","244.3.160.239","TCP","37503","80","64","0.000110000","2","86.380744000","Not set","Set","4109","37503  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"348164","86.413573","244.3.160.239","244.3.160.204","TCP","443","37501","64","0.000152000","1","86.413573000","Not set","Set","4107","443  >  37501 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"348232","86.431873","244.3.160.204","244.3.160.239","TCP","37501","443","64","0.000458000","2","86.431873000","Not set","Set","4107","37501  >  443 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"355709","88.208890","244.3.160.204","244.3.160.239","TCP","37835","443","64","0.000224000","0","88.208890000","Set","Not set","4197","37835  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"355711","88.208988","244.3.160.239","244.3.160.204","TCP","443","37835","64","0.000035000","0","88.208988000","Set","Set","4197","443  >  37835 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"355713","88.209161","244.3.160.204","244.3.160.239","TCP","37836","8080","64","0.000076000","0","88.209161000","Set","Not set","4198","37836  >  8080 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"355714","88.209229","244.3.160.239","244.3.160.204","TCP","8080","37836","64","0.000068000","1","88.209229000","Not set","Set","4198","8080  >  37836 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"355715","88.209421","244.3.160.204","244.3.160.239","TCP","37837","80","64","0.000192000","0","88.209421000","Set","Not set","4199","37837  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"355716","88.209517","244.3.160.239","244.3.160.204","TCP","80","37837","64","0.000096000","0","88.209517000","Set","Set","4199","80  >  37837 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"356086","88.310688","244.3.160.204","244.3.160.239","TCP","37835","443","64","0.000586000","1","88.310688000","Not set","Set","4197","37835  >  443 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"356088","88.310819","244.3.160.204","244.3.160.239","TCP","37835","443","64","0.000088000","1","88.310819000","Not set","Set","4197","37835  >  443 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"356090","88.310906","244.3.160.239","244.3.160.204","TCP","443","37835","64","0.000044000","1","88.310906000","Not set","Set","4197","443  >  37835 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"356091","88.312399","244.3.160.204","244.3.160.239","TCP","37837","80","64","0.001493000","1","88.312399000","Not set","Set","4199","37837  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"356092","88.312534","244.3.160.204","244.3.160.239","TCP","37837","80","64","0.000135000","1","88.312534000","Not set","Set","4199","37837  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"356093","88.312612","244.3.160.239","244.3.160.204","TCP","80","37837","64","0.000078000","1","88.312612000","Not set","Set","4199","80  >  37837 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"356094","88.313041","244.3.160.239","244.3.160.204","TCP","80","37837","64","0.000429000","1","88.313041000","Not set","Set","4199","80  >  37837 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"356233","88.353607","244.3.160.239","244.3.160.204","TCP","443","37835","64","0.000092000","1","88.353607000","Not set","Set","4197","443  >  37835 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"356345","88.383977","244.3.160.204","244.3.160.239","TCP","37837","80","64","0.000220000","2","88.383977000","Not set","Set","4199","37837  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"356521","88.413970","244.3.160.204","244.3.160.239","TCP","37835","443","64","0.000721000","2","88.413970000","Not set","Set","4197","37835  >  443 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"363761","90.209222","244.3.160.204","244.3.160.239","TCP","38171","443","64","0.000241000","0","90.209222000","Set","Not set","4255","38171  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"363762","90.209321","244.3.160.239","244.3.160.204","TCP","443","38171","64","0.000099000","0","90.209321000","Set","Set","4255","443  >  38171 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"363763","90.209484","244.3.160.204","244.3.160.239","TCP","38172","8080","64","0.000163000","0","90.209484000","Set","Not set","4256","38172  >  8080 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"363764","90.209570","244.3.160.239","244.3.160.204","TCP","8080","38172","64","0.000086000","1","90.209570000","Not set","Set","4256","8080  >  38172 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"363767","90.209742","244.3.160.204","244.3.160.239","TCP","38173","80","64","0.000042000","0","90.209742000","Set","Not set","4257","38173  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"363768","90.209838","244.3.160.239","244.3.160.204","TCP","80","38173","64","0.000096000","0","90.209838000","Set","Set","4257","80  >  38173 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"364113","90.307993","244.3.160.204","244.3.160.239","TCP","38171","443","64","0.001207000","1","90.307993000","Not set","Set","4255","38171  >  443 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"364115","90.308164","244.3.160.204","244.3.160.239","TCP","38171","443","64","0.000150000","1","90.308164000","Not set","Set","4255","38171  >  443 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"364116","90.308240","244.3.160.239","244.3.160.204","TCP","443","38171","64","0.000076000","1","90.308240000","Not set","Set","4255","443  >  38171 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"364153","90.309776","244.3.160.204","244.3.160.239","TCP","38173","80","64","0.000062000","1","90.309776000","Not set","Set","4257","38173  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"364157","90.309905","244.3.160.204","244.3.160.239","TCP","38173","80","64","0.000117000","1","90.309905000","Not set","Set","4257","38173  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"364158","90.309986","244.3.160.239","244.3.160.204","TCP","80","38173","64","0.000081000","1","90.309986000","Not set","Set","4257","80  >  38173 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"364159","90.310413","244.3.160.239","244.3.160.204","TCP","80","38173","64","0.000427000","1","90.310413000","Not set","Set","4257","80  >  38173 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"364496","90.380224","244.3.160.204","244.3.160.239","TCP","38173","80","64","0.000105000","2","90.380224000","Not set","Set","4257","38173  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"364544","90.393546","244.3.160.239","244.3.160.204","TCP","443","38171","64","0.000461000","1","90.393546000","Not set","Set","4255","443  >  38171 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"364715","90.424221","244.3.160.204","244.3.160.239","TCP","38171","443","64","0.000405000","2","90.424221000","Not set","Set","4255","38171  >  443 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"374632","92.209141","244.3.160.204","244.3.160.239","TCP","38502","443","64","0.000172000","0","92.209141000","Set","Not set","4318","38502  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"374633","92.209237","244.3.160.239","244.3.160.204","TCP","443","38502","64","0.000096000","0","92.209237000","Set","Set","4318","443  >  38502 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
