"No.","Time","Source","Destination","Protocol","Source Port","Destination Port","Length","Time delta from previous captured frame","Sequence number","Time since reference or first frame","Syn","Acknowledgment","Stream index","Info"
"51269","10.360554","244.3.160.204","244.3.160.254","TCP","24799","443","64","0.000119000","2","10.360554000","Not set","Set","826","24799  >  443 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"51270","10.361690","244.3.160.204","244.3.160.254","TCP","24800","80","64","0.001136000","2","10.361690000","Not set","Set","827","24800  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"61579","12.194903","244.3.160.204","244.3.160.254","TCP","25128","4000","64","0.000226000","0","12.194903000","Set","Not set","907","25128  >  4000 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"61580","12.195004","244.3.160.254","244.3.160.204","TCP","4000","25128","64","0.000101000","0","12.195004000","Set","Set","907","4000  >  25128 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"61581","12.195236","244.3.160.204","244.3.160.254","TCP","25129","4001","64","0.000232000","0","12.195236000","Set","Not set","908","25129  >  4001 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"61582","12.195307","244.3.160.254","244.3.160.204","TCP","4001","25129","64","0.000071000","1","12.195307000","Not set","Set","908","4001  >  25129 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"61583","12.195463","244.3.160.204","244.3.160.254","TCP","25130","4002","64","0.000156000","0","12.195463000","Set","Not set","909","25130  >  4002 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"61584","12.195530","244.3.160.254","244.3.160.204","TCP","4002","25130","64","0.000067000","1","12.195530000","Not set","Set","909","4002  >  25130 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"61585","12.195733","244.3.160.204","244.3.160.254","TCP","25131","2048","64","0.000203000","0","12.195733000","Set","Not set","910","25131  >  2048 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"61586","12.195802","244.3.160.254","244.3.160.204","TCP","2048","25131","64","0.000069000","1","12.195802000","Not set","Set","910","2048  >  25131 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"61587","12.195997","244.3.160.204","244.3.160.254","TCP","25132","443","64","0.000195000","0","12.195997000","Set","Not set","911","25132  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"61588","12.196094","244.3.160.254","244.3.160.204","TCP","443","25132","64","0.000097000","0","12.196094000","Set","Set","911","443  >  25132 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"61589","12.196262","244.3.160.204","244.3.160.254","TCP","25133","80","64","0.000168000","0","12.196262000","Set","Not set","912","25133  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"61590","12.196366","244.3.160.254","244.3.160.204","TCP","80","25133","64","0.000104000","0","12.196366000","Set","Set","912","80  >  25133 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"62248","12.292657","244.3.160.204","244.3.160.254","TCP","25128","4000","64","0.000812000","1","12.292657000","Not set","Set","907","25128  >  4000 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"62249","12.292825","244.3.160.204","244.3.160.254","TCP","25128","4000","64","0.000168000","1","12.292825000","Not set","Set","907","25128  >  4000 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"62250","12.292897","244.3.160.254","244.3.160.204","TCP","4000","25128","64","0.000072000","1","12.292897000","Not set","Set","907","4000  >  25128 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"62252","12.293086","244.3.160.254","244.3.160.204","TCP","4000","25128","64","0.000004000","1","12.293086000","Not set","Set","907","4000  >  25128 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"62276","12.295617","244.3.160.204","244.3.160.254","TCP","25132","443","64","0.000182000","1","12.295617000","Not set","Set","911","25132  >  443 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"62277","12.295782","244.3.160.204","244.3.160.254","TCP","25132","443","64","0.000165000","1","12.295782000","Not set","Set","911","25132  >  443 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"62279","12.295885","244.3.160.254","244.3.160.204","TCP","443","25132","64","0.000005000","1","12.295885000","Not set","Set","911","443  >  25132 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"62281","12.296604","244.3.160.254","244.3.160.204","TCP","443","25132","64","0.000584000","1","12.296604000","Not set","Set","911","443  >  25132 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"62282","12.296744","244.3.160.204","244.3.160.254","TCP","25133","80","64","0.000140000","1","12.296744000","Not set","Set","912","25133  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"62287","12.296902","244.3.160.204","244.3.160.254","TCP","25133","80","64","0.000004000","1","12.296902000","Not set","Set","912","25133  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"62294","12.296990","244.3.160.254","244.3.160.204","TCP","80","25133","64","0.000004000","1","12.296990000","Not set","Set","912","80  >  25133 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"62301","12.297136","244.3.160.254","244.3.160.204","TCP","80","25133","64","0.000080000","1","12.297136000","Not set","Set","912","80  >  25133 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"62632","12.367778","244.3.160.204","244.3.160.254","TCP","25128","4000","64","0.001499000","2","12.367778000","Not set","Set","907","25128  >  4000 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"62638","12.370183","244.3.160.204","244.3.160.254","TCP","25132","443","64","0.001825000","2","12.370183000","Not set","Set","911","25132  >  443 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"62639","12.370666","244.3.160.204","244.3.160.254","TCP","25133","80","64","0.000483000","2","12.370666000","Not set","Set","912","25133  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"69554","14.194693","244.3.160.204","244.3.160.254","TCP","25467","2784","64","0.000004000","0","14.194693000","Set","Not set","970","25467  >  2784 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"69555","14.194755","244.3.160.254","244.3.160.204","TCP","2784","25467","64","0.000062000","1","14.194755000","Not set","Set","970","2784  >  25467 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"69557","14.194960","244.3.160.204","244.3.160.254","TCP","25468","2785","64","0.000064000","0","14.194960000","Set","Not set","971","25468  >  2785 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"69559","14.195028","244.3.160.254","244.3.160.204","TCP","2785","25468","64","0.000028000","1","14.195028000","Not set","Set","971","2785  >  25468 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"69562","14.195252","244.3.160.204","244.3.160.254","TCP","25469","4000","64","0.000040000","0","14.195252000","Set","Not set","972","25469  >  4000 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"69564","14.195356","244.3.160.254","244.3.160.204","TCP","4000","25469","64","0.000040000","0","14.195356000","Set","Set","972","4000  >  25469 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"69567","14.195531","244.3.160.204","244.3.160.254","TCP","25470","4001","64","0.000005000","0","14.195531000","Set","Not set","973","25470  >  4001 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"69568","14.195585","244.3.160.254","244.3.160.204","TCP","4001","25470","64","0.000054000","1","14.195585000","Not set","Set","973","4001  >  25470 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"69571","14.195765","244.3.160.204","244.3.160.254","TCP","25471","4002","64","0.000031000","0","14.195765000","Set","Not set","974","25471  >  4002 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"69574","14.195843","244.3.160.254","244.3.160.204","TCP","4002","25471","64","0.000004000","1","14.195843000","Not set","Set","974","4002  >  25471 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"69576","14.196054","244.3.160.204","244.3.160.254","TCP","25472","2048","64","0.000133000","0","14.196054000","Set","Not set","975","25472  >  2048 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"69577","14.196120","244.3.160.254","244.3.160.204","TCP","2048","25472","64","0.000066000","1","14.196120000","Not set","Set","975","2048  >  25472 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"69977","14.292107","244.3.160.204","244.3.160.254","TCP","25469","4000","64","0.000169000","1","14.292107000","Not set","Set","972","25469  >  4000 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"69978","14.292207","244.3.160.204","244.3.160.254","TCP","25469","4000","64","0.000100000","1","14.292207000","Not set","Set","972","25469  >  4000 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"69979","14.292286","244.3.160.254","244.3.160.204","TCP","4000","25469","64","0.000079000","1","14.292286000","Not set","Set","972","4000  >  25469 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"69980","14.292626","244.3.160.254","244.3.160.204","TCP","4000","25469","64","0.000340000","1","14.292626000","Not set","Set","972","4000  >  25469 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"70228","14.360693","244.3.160.204","244.3.160.254","TCP","25469","4000","64","0.000005000","2","14.360693000","Not set","Set","972","25469  >  4000 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"75946","16.195921","244.3.160.204","244.3.160.254","TCP","25798","443","64","0.000230000","0","16.195921000","Set","Not set","1044","25798  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"75947","16.196024","244.3.160.254","244.3.160.204","TCP","443","25798","64","0.000103000","0","16.196024000","Set","Set","1044","443  >  25798 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"75949","16.196355","244.3.160.204","244.3.160.254","TCP","25799","80","64","0.000233000","0","16.196355000","Set","Not set","1045","25799  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"75950","16.196462","244.3.160.254","244.3.160.204","TCP","80","25799","64","0.000107000","0","16.196462000","Set","Set","1045","80  >  25799 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"75952","16.196502","244.3.160.204","244.3.160.254","TCP","25800","2784","64","0.000005000","0","16.196502000","Set","Not set","1046","25800  >  2784 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"75953","16.196682","244.3.160.254","244.3.160.204","TCP","2784","25800","64","0.000180000","1","16.196682000","Not set","Set","1046","2784  >  25800 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"75954","16.196715","244.3.160.204","244.3.160.254","TCP","25801","2785","64","0.000033000","0","16.196715000","Set","Not set","1047","25801  >  2785 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"75956","16.196788","244.3.160.254","244.3.160.204","TCP","2785","25801","64","0.000005000","1","16.196788000","Not set","Set","1047","2785  >  25801 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"75959","16.196982","244.3.160.204","244.3.160.254","TCP","25802","4000","64","0.000079000","0","16.196982000","Set","Not set","1048","25802  >  4000 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"75960","16.197128","244.3.160.254","244.3.160.204","TCP","4000","25802","64","0.000146000","0","16.197128000","Set","Set","1048","4000  >  25802 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"75961","16.197262","244.3.160.204","244.3.160.254","TCP","25803","4001","64","0.000134000","0","16.197262000","Set","Not set","1049","25803  >  4001 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"75962","16.197331","244.3.160.254","244.3.160.204","TCP","4001","25803","64","0.000069000","1","16.197331000","Not set","Set","1049","4001  >  25803 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"76154","16.292497","244.3.160.204","244.3.160.254","TCP","25798","443","64","0.000288000","1","16.292497000","Not set","Set","1044","25798  >  443 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"76155","16.292625","244.3.160.204","244.3.160.254","TCP","25798","443","64","0.000128000","1","16.292625000","Not set","Set","1044","25798  >  443 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"76156","16.292708","244.3.160.254","244.3.160.204","TCP","443","25798","64","0.000083000","1","16.292708000","Not set","Set","1044","443  >  25798 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"76157","16.293528","244.3.160.204","244.3.160.254","TCP","25799","80","64","0.000820000","1","16.293528000","Not set","Set","1045","25799  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"76158","16.293646","244.3.160.254","244.3.160.204","TCP","443","25798","64","0.000118000","1","16.293646000","Not set","Set","1044","443  >  25798 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"76159","16.293650","244.3.160.204","244.3.160.254","TCP","25799","80","64","0.000004000","1","16.293650000","Not set","Set","1045","25799  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"76160","16.293722","244.3.160.254","244.3.160.204","TCP","80","25799","64","0.000072000","1","16.293722000","Not set","Set","1045","80  >  25799 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"76161","16.294005","244.3.160.254","244.3.160.204","TCP","80","25799","64","0.000283000","1","16.294005000","Not set","Set","1045","80  >  25799 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"76163","16.295996","244.3.160.204","244.3.160.254","TCP","25802","4000","64","0.001282000","1","16.295996000","Not set","Set","1048","25802  >  4000 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"76165","16.296165","244.3.160.204","244.3.160.254","TCP","25802","4000","64","0.000043000","1","16.296165000","Not set","Set","1048","25802  >  4000 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"76166","16.296336","244.3.160.254","244.3.160.204","TCP","4000","25802","64","0.000171000","1","16.296336000","Not set","Set","1048","4000  >  25802 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"76167","16.296553","244.3.160.254","244.3.160.204","TCP","4000","25802","64","0.000217000","1","16.296553000","Not set","Set","1048","4000  >  25802 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"76306","16.364060","244.3.160.204","244.3.160.254","TCP","25798","443","64","0.001107000","2","16.364060000","Not set","Set","1044","25798  >  443 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"76308","16.365527","244.3.160.204","244.3.160.254","TCP","25799","80","64","0.000840000","2","16.365527000","Not set","Set","1045","25799  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"76309","16.367639","244.3.160.204","244.3.160.254","TCP","25802","4000","64","0.002112000","2","16.367639000","Not set","Set","1048","25802  >  4000 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"85027","18.195019","244.3.160.204","244.3.160.254","TCP","26132","4002","64","0.000192000","0","18.195019000","Set","Not set","1119","26132  >  4002 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"85028","18.195087","244.3.160.254","244.3.160.204","TCP","4002","26132","64","0.000068000","1","18.195087000","Not set","Set","1119","4002  >  26132 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"85029","18.195329","244.3.160.204","244.3.160.254","TCP","26133","2048","64","0.000242000","0","18.195329000","Set","Not set","1120","26133  >  2048 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"85030","18.195398","244.3.160.254","244.3.160.204","TCP","2048","26133","64","0.000069000","1","18.195398000","Not set","Set","1120","2048  >  26133 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"85035","18.195589","244.3.160.204","244.3.160.254","TCP","26134","443","64","0.000062000","0","18.195589000","Set","Not set","1121","26134  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"85037","18.195680","244.3.160.254","244.3.160.204","TCP","443","26134","64","0.000086000","0","18.195680000","Set","Set","1121","443  >  26134 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"85038","18.195840","244.3.160.204","244.3.160.254","TCP","26135","80","64","0.000160000","0","18.195840000","Set","Not set","1122","26135  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"85039","18.195942","244.3.160.254","244.3.160.204","TCP","80","26135","64","0.000102000","0","18.195942000","Set","Set","1122","80  >  26135 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"85040","18.196091","244.3.160.204","244.3.160.254","TCP","26136","2784","64","0.000149000","0","18.196091000","Set","Not set","1123","26136  >  2784 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"85042","18.196162","244.3.160.254","244.3.160.204","TCP","2784","26136","64","0.000035000","1","18.196162000","Not set","Set","1123","2784  >  26136 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"85045","18.196390","244.3.160.204","244.3.160.254","TCP","26137","2785","64","0.000031000","0","18.196390000","Set","Not set","1124","26137  >  2785 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"85046","18.196457","244.3.160.254","244.3.160.204","TCP","2785","26137","64","0.000067000","1","18.196457000","Not set","Set","1124","2785  >  26137 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"85575","18.295387","244.3.160.204","244.3.160.254","TCP","26134","443","64","0.000275000","1","18.295387000","Not set","Set","1121","26134  >  443 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"85577","18.295537","244.3.160.204","244.3.160.254","TCP","26134","443","64","0.000110000","1","18.295537000","Not set","Set","1121","26134  >  443 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"85578","18.295617","244.3.160.254","244.3.160.204","TCP","443","26134","64","0.000080000","1","18.295617000","Not set","Set","1121","443  >  26134 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"85581","18.296478","244.3.160.254","244.3.160.204","TCP","443","26134","64","0.000285000","1","18.296478000","Not set","Set","1121","443  >  26134 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"85582","18.296708","244.3.160.204","244.3.160.254","TCP","26135","80","64","0.000230000","1","18.296708000","Not set","Set","1122","26135  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"85583","18.296849","244.3.160.204","244.3.160.254","TCP","26135","80","64","0.000141000","1","18.296849000","Not set","Set","1122","26135  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"85584","18.296922","244.3.160.254","244.3.160.204","TCP","80","26135","64","0.000073000","1","18.296922000","Not set","Set","1122","80  >  26135 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"85586","18.297115","244.3.160.254","244.3.160.204","TCP","80","26135","64","0.000124000","1","18.297115000","Not set","Set","1122","80  >  26135 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"86027","18.370482","244.3.160.204","244.3.160.254","TCP","26134","443","64","0.001123000","2","18.370482000","Not set","Set","1121","26134  >  443 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"86030","18.371437","244.3.160.204","244.3.160.254","TCP","26135","80","64","0.000719000","2","18.371437000","Not set","Set","1122","26135  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"97270","20.196162","244.3.160.204","244.3.160.254","TCP","26468","4000","64","0.000203000","0","20.196162000","Set","Not set","1181","26468  >  4000 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"97271","20.196263","244.3.160.254","244.3.160.204","TCP","4000","26468","64","0.000101000","0","20.196263000","Set","Set","1181","4000  >  26468 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"97273","20.196487","244.3.160.204","244.3.160.254","TCP","26469","4001","64","0.000039000","0","20.196487000","Set","Not set","1182","26469  >  4001 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"97274","20.196562","244.3.160.254","244.3.160.204","TCP","4001","26469","64","0.000075000","1","20.196562000","Not set","Set","1182","4001  >  26469 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"97276","20.196700","244.3.160.204","244.3.160.254","TCP","26470","4002","64","0.000100000","0","20.196700000","Set","Not set","1183","26470  >  4002 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"97277","20.196769","244.3.160.254","244.3.160.204","TCP","4002","26470","64","0.000069000","1","20.196769000","Not set","Set","1183","4002  >  26470 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"97279","20.196951","244.3.160.204","244.3.160.254","TCP","26471","2048","64","0.000130000","0","20.196951000","Set","Not set","1184","26471  >  2048 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"97280","20.197018","244.3.160.254","244.3.160.204","TCP","2048","26471","64","0.000067000","1","20.197018000","Not set","Set","1184","2048  >  26471 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"97281","20.197207","244.3.160.204","244.3.160.254","TCP","26472","443","64","0.000189000","0","20.197207000","Set","Not set","1185","26472  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
