"No.","Time","Source","Destination","Protocol","Source Port","Destination Port","Length","Time delta from previous captured frame","Sequence number","Time since reference or first frame","Syn","Acknowledgment","Stream index","Info"
"51302","10.369336","244.3.160.89","244.3.160.204","TCP","443","24793","64","0.000085000","2987","10.369336000","Not set","Set","820","[TCP Dup ACK 51293#1] 443  >  24793 [ACK] Seq=2987 Ack=50 Win=24820 Len=0"
"51395","10.406008","244.3.160.204","244.3.160.89","TCP","24793","443","64","0.000005000","50","10.406008000","Not set","Set","820","24793  >  443 [ACK] Seq=50 Ack=2987 Win=8695 Len=0"
"61565","12.193350","244.3.160.204","244.3.160.89","TCP","25122","4001","64","0.003458000","0","12.193350000","Set","Not set","901","25122  >  4001 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"61566","12.193438","244.3.160.89","244.3.160.204","TCP","4001","25122","64","0.000088000","1","12.193438000","Not set","Set","901","4001  >  25122 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"61567","12.193589","244.3.160.204","244.3.160.89","TCP","25123","4002","64","0.000151000","0","12.193589000","Set","Not set","902","25123  >  4002 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"61568","12.193661","244.3.160.89","244.3.160.204","TCP","4002","25123","64","0.000072000","1","12.193661000","Not set","Set","902","4002  >  25123 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"61570","12.193869","244.3.160.204","244.3.160.89","TCP","25124","2048","64","0.000064000","0","12.193869000","Set","Not set","903","25124  >  2048 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"61571","12.193953","244.3.160.89","244.3.160.204","TCP","2048","25124","64","0.000084000","1","12.193953000","Not set","Set","903","2048  >  25124 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"61573","12.194107","244.3.160.204","244.3.160.89","TCP","25125","80","64","0.000149000","0","12.194107000","Set","Not set","904","25125  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"61574","12.194218","244.3.160.89","244.3.160.204","TCP","80","25125","64","0.000111000","0","12.194218000","Set","Set","904","80  >  25125 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"61575","12.194366","244.3.160.204","244.3.160.89","TCP","25126","443","64","0.000148000","0","12.194366000","Set","Not set","905","25126  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"61576","12.194476","244.3.160.89","244.3.160.204","TCP","443","25126","64","0.000110000","0","12.194476000","Set","Set","905","443  >  25126 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"61577","12.194605","244.3.160.204","244.3.160.89","TCP","25127","2784","64","0.000129000","0","12.194605000","Set","Not set","906","25127  >  2784 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"61578","12.194677","244.3.160.89","244.3.160.204","TCP","2784","25127","64","0.000072000","1","12.194677000","Not set","Set","906","2784  >  25127 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"62240","12.290846","244.3.160.204","244.3.160.89","TCP","25125","80","64","0.000005000","1","12.290846000","Not set","Set","904","25125  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"62242","12.290954","244.3.160.204","244.3.160.89","TCP","25125","80","64","0.000056000","1","12.290954000","Not set","Set","904","25125  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"62244","12.291033","244.3.160.89","244.3.160.204","TCP","80","25125","64","0.000005000","1","12.291033000","Not set","Set","904","80  >  25125 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"62245","12.291369","244.3.160.89","244.3.160.204","TCP","80","25125","64","0.000336000","1","12.291369000","Not set","Set","904","80  >  25125 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"62246","12.291753","244.3.160.204","244.3.160.89","SSL","25126","443","106","0.000384000","1","12.291753000","Not set","Set","905","Continuation Data"
"62247","12.291845","244.3.160.89","244.3.160.204","TCP","443","25126","64","0.000092000","1","12.291845000","Not set","Set","905","443  >  25126 [ACK] Seq=1 Ack=49 Win=24772 Len=0"
"62387","12.305044","244.3.160.89","244.3.160.204","SSL","443","25126","1518","0.000053000","1","12.305044000","Not set","Set","905","Continuation Data"
"62390","12.305173","244.3.160.89","244.3.160.204","SSL","443","25126","1518","0.000004000","1461","12.305173000","Not set","Set","905","Continuation Data"
"62391","12.305177","244.3.160.89","244.3.160.204","SSL","443","25126","123","0.000004000","2921","12.305177000","Not set","Set","905","Continuation Data"
"62631","12.366279","244.3.160.204","244.3.160.89","TCP","25125","80","64","0.006495000","2","12.366279000","Not set","Set","904","25125  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"62641","12.375864","244.3.160.204","244.3.160.89","TCP","25126","443","64","0.003497000","49","12.375864000","Not set","Set","905","25126  >  443 [FIN, ACK] Seq=49 Ack=1461 Win=8760 Len=0"
"62642","12.375936","244.3.160.89","244.3.160.204","TCP","443","25126","64","0.000072000","2986","12.375936000","Not set","Set","905","443  >  25126 [ACK] Seq=2986 Ack=50 Win=24820 Len=0"
"62643","12.376137","244.3.160.89","244.3.160.204","TCP","443","25126","64","0.000201000","2986","12.376137000","Not set","Set","905","443  >  25126 [FIN, ACK] Seq=2986 Ack=50 Win=24820 Len=0"
"62645","12.377124","244.3.160.204","244.3.160.89","TCP","25126","443","64","0.000005000","49","12.377124000","Not set","Set","905","[TCP Out-Of-Order] 25126  >  443 [FIN, ACK] Seq=49 Ack=2921 Win=8760 Len=0"
"62646","12.377245","244.3.160.89","244.3.160.204","TCP","443","25126","64","0.000121000","2987","12.377245000","Not set","Set","905","[TCP Dup ACK 62642#1] 443  >  25126 [ACK] Seq=2987 Ack=50 Win=24820 Len=0"
"62702","12.418512","244.3.160.204","244.3.160.89","TCP","25126","443","64","0.000368000","50","12.418512000","Not set","Set","905","25126  >  443 [ACK] Seq=50 Ack=2987 Win=8695 Len=0"
"69528","14.193165","244.3.160.204","244.3.160.89","TCP","25461","2785","64","0.000179000","0","14.193165000","Set","Not set","964","25461  >  2785 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"69529","14.193259","244.3.160.89","244.3.160.204","TCP","2785","25461","64","0.000094000","1","14.193259000","Not set","Set","964","2785  >  25461 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"69530","14.193411","244.3.160.204","244.3.160.89","TCP","25462","4000","64","0.000152000","0","14.193411000","Set","Not set","965","25462  >  4000 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"69531","14.193487","244.3.160.89","244.3.160.204","TCP","4000","25462","64","0.000076000","1","14.193487000","Not set","Set","965","4000  >  25462 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"69533","14.193654","244.3.160.204","244.3.160.89","TCP","25463","4001","64","0.000121000","0","14.193654000","Set","Not set","966","25463  >  4001 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"69535","14.193723","244.3.160.89","244.3.160.204","TCP","4001","25463","64","0.000038000","1","14.193723000","Not set","Set","966","4001  >  25463 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"69536","14.193941","244.3.160.204","244.3.160.89","TCP","25464","4002","64","0.000218000","0","14.193941000","Set","Not set","967","25464  >  4002 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"69537","14.194011","244.3.160.89","244.3.160.204","TCP","4002","25464","64","0.000070000","1","14.194011000","Not set","Set","967","4002  >  25464 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"69538","14.194181","244.3.160.204","244.3.160.89","TCP","25465","2048","64","0.000170000","0","14.194181000","Set","Not set","968","25465  >  2048 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"69539","14.194251","244.3.160.89","244.3.160.204","TCP","2048","25465","64","0.000070000","1","14.194251000","Not set","Set","968","2048  >  25465 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"69540","14.194416","244.3.160.204","244.3.160.89","TCP","25466","80","64","0.000165000","0","14.194416000","Set","Not set","969","25466  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"69542","14.194545","244.3.160.89","244.3.160.204","TCP","80","25466","64","0.000096000","0","14.194545000","Set","Set","969","80  >  25466 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"69967","14.290022","244.3.160.204","244.3.160.89","TCP","25466","80","64","0.004462000","1","14.290022000","Not set","Set","969","25466  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"69968","14.290156","244.3.160.204","244.3.160.89","TCP","25466","80","64","0.000134000","1","14.290156000","Not set","Set","969","25466  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"69969","14.290237","244.3.160.89","244.3.160.204","TCP","80","25466","64","0.000081000","1","14.290237000","Not set","Set","969","80  >  25466 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"69970","14.290570","244.3.160.89","244.3.160.204","TCP","80","25466","64","0.000333000","1","14.290570000","Not set","Set","969","80  >  25466 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"70210","14.358755","244.3.160.204","244.3.160.89","TCP","25466","80","64","0.000248000","2","14.358755000","Not set","Set","969","25466  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"75928","16.194352","244.3.160.204","244.3.160.89","TCP","25792","443","64","0.000055000","0","16.194352000","Set","Not set","1038","25792  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"75931","16.194460","244.3.160.89","244.3.160.204","TCP","443","25792","64","0.000052000","0","16.194460000","Set","Set","1038","443  >  25792 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"75932","16.194571","244.3.160.204","244.3.160.89","TCP","25793","2784","64","0.000111000","0","16.194571000","Set","Not set","1039","25793  >  2784 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"75934","16.194647","244.3.160.89","244.3.160.204","TCP","2784","25793","64","0.000071000","1","16.194647000","Not set","Set","1039","2784  >  25793 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"75935","16.194827","244.3.160.204","244.3.160.89","TCP","25794","2785","64","0.000180000","0","16.194827000","Set","Not set","1040","25794  >  2785 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"75936","16.194897","244.3.160.89","244.3.160.204","TCP","2785","25794","64","0.000070000","1","16.194897000","Not set","Set","1040","2785  >  25794 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"75937","16.195107","244.3.160.204","244.3.160.89","TCP","25795","4000","64","0.000210000","0","16.195107000","Set","Not set","1041","25795  >  4000 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"75938","16.195177","244.3.160.89","244.3.160.204","TCP","4000","25795","64","0.000070000","1","16.195177000","Not set","Set","1041","4000  >  25795 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"75940","16.195371","244.3.160.204","244.3.160.89","TCP","25796","4001","64","0.000148000","0","16.195371000","Set","Not set","1042","25796  >  4001 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"75941","16.195448","244.3.160.89","244.3.160.204","TCP","4001","25796","64","0.000077000","1","16.195448000","Not set","Set","1042","4001  >  25796 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"75944","16.195622","244.3.160.204","244.3.160.89","TCP","25797","4002","64","0.000055000","0","16.195622000","Set","Not set","1043","25797  >  4002 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"75945","16.195691","244.3.160.89","244.3.160.204","TCP","4002","25797","64","0.000069000","1","16.195691000","Not set","Set","1043","4002  >  25797 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"76149","16.289336","244.3.160.204","244.3.160.89","SSL","25792","443","106","0.000005000","1","16.289336000","Not set","Set","1038","Continuation Data"
"76151","16.289423","244.3.160.89","244.3.160.204","TCP","443","25792","64","0.000054000","1","16.289423000","Not set","Set","1038","443  >  25792 [ACK] Seq=1 Ack=49 Win=24772 Len=0"
"76199","16.302886","244.3.160.89","244.3.160.204","SSL","443","25792","1518","0.000153000","1","16.302886000","Not set","Set","1038","Continuation Data"
"76200","16.303011","244.3.160.89","244.3.160.204","SSL","443","25792","1518","0.000125000","1461","16.303011000","Not set","Set","1038","Continuation Data"
"76201","16.303016","244.3.160.89","244.3.160.204","SSL","443","25792","123","0.000005000","2921","16.303016000","Not set","Set","1038","Continuation Data"
"76320","16.372637","244.3.160.204","244.3.160.89","TCP","25792","443","64","0.000312000","49","16.372637000","Not set","Set","1038","25792  >  443 [FIN, ACK] Seq=49 Ack=1461 Win=8760 Len=0"
"76321","16.372704","244.3.160.89","244.3.160.204","TCP","443","25792","64","0.000067000","2986","16.372704000","Not set","Set","1038","443  >  25792 [ACK] Seq=2986 Ack=50 Win=24820 Len=0"
"76323","16.372883","244.3.160.89","244.3.160.204","TCP","443","25792","64","0.000087000","2986","16.372883000","Not set","Set","1038","443  >  25792 [FIN, ACK] Seq=2986 Ack=50 Win=24820 Len=0"
"76325","16.373432","244.3.160.204","244.3.160.89","TCP","25792","443","64","0.000504000","49","16.373432000","Not set","Set","1038","[TCP Out-Of-Order] 25792  >  443 [FIN, ACK] Seq=49 Ack=2921 Win=8760 Len=0"
"76326","16.373510","244.3.160.89","244.3.160.204","TCP","443","25792","64","0.000078000","2987","16.373510000","Not set","Set","1038","[TCP Dup ACK 76321#1] 443  >  25792 [ACK] Seq=2987 Ack=50 Win=24820 Len=0"
"76406","16.411487","244.3.160.204","244.3.160.89","TCP","25792","443","64","0.002189000","50","16.411487000","Not set","Set","1038","25792  >  443 [ACK] Seq=50 Ack=2987 Win=8695 Len=0"
"85009","18.193545","244.3.160.204","244.3.160.89","TCP","26126","2048","64","0.000507000","0","18.193545000","Set","Not set","1113","26126  >  2048 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"85010","18.193637","244.3.160.89","244.3.160.204","TCP","2048","26126","64","0.000092000","1","18.193637000","Not set","Set","1113","2048  >  26126 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"85011","18.193756","244.3.160.204","244.3.160.89","TCP","26127","80","64","0.000119000","0","18.193756000","Set","Not set","1114","26127  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"85012","18.193891","244.3.160.89","244.3.160.204","TCP","80","26127","64","0.000135000","0","18.193891000","Set","Set","1114","80  >  26127 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"85014","18.193998","244.3.160.204","244.3.160.89","TCP","26128","443","64","0.000078000","0","18.193998000","Set","Not set","1115","26128  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"85015","18.194102","244.3.160.89","244.3.160.204","TCP","443","26128","64","0.000104000","0","18.194102000","Set","Set","1115","443  >  26128 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"85016","18.194267","244.3.160.204","244.3.160.89","TCP","26129","2784","64","0.000165000","0","18.194267000","Set","Not set","1116","26129  >  2784 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"85018","18.194339","244.3.160.89","244.3.160.204","TCP","2784","26129","64","0.000052000","1","18.194339000","Not set","Set","1116","2784  >  26129 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"85020","18.194515","244.3.160.204","244.3.160.89","TCP","26130","2785","64","0.000087000","0","18.194515000","Set","Not set","1117","26130  >  2785 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"85021","18.194583","244.3.160.89","244.3.160.204","TCP","2785","26130","64","0.000068000","1","18.194583000","Not set","Set","1117","2785  >  26130 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"85024","18.194754","244.3.160.204","244.3.160.89","TCP","26131","4000","64","0.000065000","0","18.194754000","Set","Not set","1118","26131  >  4000 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"85026","18.194827","244.3.160.89","244.3.160.204","TCP","4000","26131","64","0.000029000","1","18.194827000","Not set","Set","1118","4000  >  26131 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"85541","18.291036","244.3.160.204","244.3.160.89","TCP","26127","80","64","0.000072000","1","18.291036000","Not set","Set","1114","26127  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"85543","18.291167","244.3.160.204","244.3.160.89","TCP","26127","80","64","0.000126000","1","18.291167000","Not set","Set","1114","26127  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"85545","18.291303","244.3.160.89","244.3.160.204","TCP","80","26127","64","0.000027000","1","18.291303000","Not set","Set","1114","80  >  26127 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"85547","18.291605","244.3.160.89","244.3.160.204","TCP","80","26127","64","0.000251000","1","18.291605000","Not set","Set","1114","80  >  26127 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"85549","18.292121","244.3.160.204","244.3.160.89","SSL","26128","443","106","0.000147000","1","18.292121000","Not set","Set","1115","Continuation Data"
"85550","18.292211","244.3.160.89","244.3.160.204","TCP","443","26128","64","0.000090000","1","18.292211000","Not set","Set","1115","443  >  26128 [ACK] Seq=1 Ack=49 Win=24772 Len=0"
"85654","18.305321","244.3.160.89","244.3.160.204","SSL","443","26128","1518","0.000222000","1","18.305321000","Not set","Set","1115","Continuation Data"
"85655","18.305446","244.3.160.89","244.3.160.204","SSL","443","26128","1518","0.000125000","1461","18.305446000","Not set","Set","1115","Continuation Data"
"85656","18.305451","244.3.160.89","244.3.160.204","SSL","443","26128","123","0.000005000","2921","18.305451000","Not set","Set","1115","Continuation Data"
"86019","18.366913","244.3.160.204","244.3.160.89","TCP","26127","80","64","0.001202000","2","18.366913000","Not set","Set","1114","26127  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"86059","18.377190","244.3.160.204","244.3.160.89","TCP","26128","443","64","0.000027000","49","18.377190000","Not set","Set","1115","26128  >  443 [FIN, ACK] Seq=49 Ack=1461 Win=8760 Len=0"
"86061","18.377262","244.3.160.89","244.3.160.204","TCP","443","26128","64","0.000051000","2986","18.377262000","Not set","Set","1115","443  >  26128 [ACK] Seq=2986 Ack=50 Win=24820 Len=0"
"86064","18.377463","244.3.160.89","244.3.160.204","TCP","443","26128","64","0.000005000","2986","18.377463000","Not set","Set","1115","443  >  26128 [FIN, ACK] Seq=2986 Ack=50 Win=24820 Len=0"
"86070","18.377891","244.3.160.204","244.3.160.89","TCP","26128","443","64","0.000021000","49","18.377891000","Not set","Set","1115","[TCP Out-Of-Order] 26128  >  443 [FIN, ACK] Seq=49 Ack=2921 Win=8760 Len=0"
"86072","18.377978","244.3.160.89","244.3.160.204","TCP","443","26128","64","0.000005000","2987","18.377978000","Not set","Set","1115","[TCP Dup ACK 86061#1] 443  >  26128 [ACK] Seq=2987 Ack=50 Win=24820 Len=0"
"86321","18.416227","244.3.160.204","244.3.160.89","TCP","26128","443","64","0.000066000","50","18.416227000","Not set","Set","1115","26128  >  443 [ACK] Seq=50 Ack=2987 Win=8695 Len=0"
"97249","20.194598","244.3.160.204","244.3.160.89","TCP","26462","4001","64","0.000872000","0","20.194598000","Set","Not set","1175","26462  >  4001 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"97250","20.194685","244.3.160.89","244.3.160.204","TCP","4001","26462","64","0.000087000","1","20.194685000","Not set","Set","1175","4001  >  26462 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"97251","20.194842","244.3.160.204","244.3.160.89","TCP","26463","4002","64","0.000157000","0","20.194842000","Set","Not set","1176","26463  >  4002 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"97253","20.194900","244.3.160.89","244.3.160.204","TCP","4002","26463","64","0.000005000","1","20.194900000","Not set","Set","1176","4002  >  26463 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
